player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_start,era,is_international,efficiency,efficiency_score,minutes,cap_value_usd,tier
Jordan Hall,SAS,21.0,200.66,97.52228,St. Joseph's (PA),USA,,,,9,3.1,1.3,1.2,-13.1,0.033,0.129,0.1969999999999999,0.4379999999999999,0.22,2022-23,2022,Modern (19+),False,2.4527999999999994,4.85,25.0,4177656.16676169,BENCH
Patrick Baldwin,GSW,20.0,205.74,99.79024,Wisconsin-Milwaukee,USA,2022.0,1.0,28.0,31,3.9,1.3,0.4,-12.3,0.004,0.188,0.2269999999999999,0.546,0.083,2022-23,2022,Modern (19+),False,3.0576000000000003,5.09,25.0,4108465.0402652053,BENCH
Carlik Jones,CHI,25.0,182.88,78.92500799999999,Louisville,USA,,,,7,2.9,0.7,0.9,20.7,0.016,0.069,0.153,0.54,0.133,2022-23,2022,Modern (19+),False,2.43,4.02,25.0,4063536.125027316,BENCH
Ish Smith,DEN,34.0,182.88,79.3786,Wake Forest,USA,,,,43,2.5,1.3,2.3,-5.3,0.0139999999999999,0.1159999999999999,0.187,0.407,0.352,2022-23,2022,Modern (19+),False,2.4827,5.02,25.0,4051963.556410871,BENCH
Frank Kaminsky,HOU,30.0,213.36,108.86208,Wisconsin,USA,2015.0,1.0,9.0,36,2.5,1.4,0.9,-1.9,0.0289999999999999,0.207,0.146,0.635,0.1939999999999999,2022-23,2022,Modern (19+),False,3.048,4.11,25.0,4051935.57690698,BENCH
Jake LaRavia,MEM,21.0,200.66,106.59412,Wake Forest,USA,2022.0,1.0,19.0,35,3.0,1.8,0.6,-7.6,0.044,0.1,0.1169999999999999,0.531,0.068,2022-23,2022,Modern (19+),False,2.8674,4.68,25.0,4031222.857823651,BENCH
Kessler Edwards,SAC,22.0,200.66,92.079176,Pepperdine,USA,2021.0,2.0,44.0,36,2.8,1.7,0.6,2.2,0.059,0.102,0.119,0.502,0.073,2022-23,2022,Modern (19+),False,2.5602,4.41,25.0,4013430.4447855055,BENCH
Jeff Dowtin Jr.,TOR,26.0,190.5,80.28578399999998,Rhode Island,USA,,,,25,2.4,0.9,1.2,-0.6,0.022,0.069,0.106,0.5,0.154,2022-23,2022,Modern (19+),False,2.25,3.8699999999999997,25.0,3971032.6161780446,BENCH
Mamadi Diakite,CLE,26.0,205.74,103.418976,Virginia,Guinea,,,,22,2.6,1.4,0.4,0.7,0.051,0.133,0.1639999999999999,0.56,0.07,2022-23,2022,Modern (19+),True,2.4640000000000004,3.86,25.0,3960771.5499863713,BENCH
Terry Taylor,CHI,23.0,193.04,104.32616,Austin Peay,USA,,,,31,2.9,1.5,0.3,4.5,0.088,0.076,0.129,0.557,0.052,2022-23,2022,Modern (19+),False,2.6179,4.16,25.0,3960169.1259986674,BENCH
Boban Marjanovic,HOU,34.0,223.52,131.54168,,Serbia,,,,31,3.3,1.9,0.3,18.5,0.121,0.226,0.206,0.71,0.079,2022-23,2022,Modern (19+),True,3.9049999999999994,4.84,25.0,3906674.0264997235,BENCH
Neemias Queta,SAC,23.0,213.36,112.490816,Utah State,Portugal,2021.0,2.0,39.0,5,2.4,2.2,0.2,-43.5,0.135,0.214,0.141,0.607,0.067,2022-23,2022,Modern (19+),True,2.9135999999999997,4.08,25.0,3884012.0274217706,BENCH
Alize Johnson,SAS,27.0,203.2,96.161504,Missouri State,USA,2018.0,2.0,50.0,4,1.8,2.5,0.3,19.0,0.063,0.211,0.145,0.509,0.042,2022-23,2022,Modern (19+),False,2.3413999999999997,3.76,25.0,3877499.999999999,BENCH
Peyton Watson,DEN,20.0,200.66,90.7184,UCLA,USA,2022.0,1.0,30.0,23,3.3,1.6,0.5,-12.0,0.043,0.139,0.174,0.5529999999999999,0.087,2022-23,2022,Modern (19+),False,2.9861999999999997,4.77,25.0,3850172.542645389,BENCH
Moussa Diabate,LAC,21.0,208.28,95.25432,Michigan,France,2022.0,2.0,43.0,22,2.7,2.3,0.2,-3.2,0.1369999999999999,0.106,0.125,0.546,0.0289999999999999,2022-23,2022,Modern (19+),True,2.8392000000000004,4.45,25.0,3833107.2045545406,BENCH
P.J. Tucker,PHI,38.0,195.58,111.13004,Texas,USA,2006.0,2.0,35.0,75,3.5,3.9,0.8,4.0,0.055,0.108,0.066,0.5660000000000001,0.04,2022-23,2022,Modern (19+),False,4.641200000000001,6.79,25.0,3823715.52428624,BENCH
Isaiah Mobley,CLE,23.0,203.2,107.954896,Southern California,USA,2022.0,2.0,49.0,12,2.6,1.7,0.3,19.8,0.053,0.174,0.166,0.521,0.054,2022-23,2022,Modern (19+),False,2.3966,4.0,25.0,3807854.9288448724,BENCH
Max Christie,LAL,20.0,195.58,86.18248,Michigan State,USA,2022.0,2.0,35.0,41,3.1,1.8,0.5,-7.1,0.012,0.126,0.1,0.5660000000000001,0.054,2022-23,2022,Modern (19+),False,3.0564000000000004,4.71,25.0,3801742.6993416734,BENCH
Wesley Matthews,MIL,36.0,195.58,99.79024,Marquette,USA,,,,52,3.4,2.2,0.7,2.8,0.04,0.087,0.095,0.519,0.053,2022-23,2022,Modern (19+),False,3.2697,5.43,25.0,3734861.7105540633,BENCH
Josh Minott,MIN,20.0,203.2,92.98636,Memphis,USA,2022.0,2.0,45.0,15,3.1,1.7,0.3,10.4,0.054,0.1939999999999999,0.176,0.5820000000000001,0.065,2022-23,2022,Modern (19+),False,2.9682,4.5,25.0,3632238.247778669,BENCH
Alex Len,SAC,30.0,218.44,113.398,Maryland,Ukraine,2013.0,1.0,5.0,26,1.7,2.3,0.5,6.6,0.143,0.1939999999999999,0.132,0.58,0.099,2022-23,2022,Modern (19+),True,2.61,3.6599999999999997,25.0,3608292.9954938064,BENCH
Tyler Dorsey,DAL,27.0,193.04,81.64656,Oregon,USA,2017.0,2.0,41.0,3,3.0,0.7,0.0,7.0,0.1,0.1,0.2269999999999999,0.9,0.0,2022-23,2022,Modern (19+),False,3.33,3.4899999999999998,25.0,3599062.4999999995,BENCH
Justin Champagnie,BOS,22.0,198.12,93.439952,Pittsburgh,USA,,,,5,2.2,1.6,0.8,-9.5,0.088,0.179,0.188,0.367,0.148,2022-23,2022,Modern (19+),False,1.6882000000000001,3.8800000000000003,25.0,3531090.731466613,BENCH
Davon Reed,LAL,28.0,195.58,93.439952,Miami,USA,2017.0,2.0,32.0,43,2.1,1.4,0.5,-14.1,0.031,0.146,0.142,0.471,0.099,2022-23,2022,Modern (19+),False,1.884,3.43,25.0,3519545.703744366,BENCH
Xavier Moon,LAC,28.0,182.88,74.84268,Morehead State,USA,,,,4,1.8,0.8,1.3,9.8,0.0,0.15,0.233,0.389,0.455,2022-23,2022,Modern (19+),False,1.5171000000000001,3.2699999999999996,25.0,3355368.644677573,BENCH
Khem Birch,SAS,30.0,203.2,105.68693600000002,UNLV,Canada,,,,20,2.2,1.3,0.4,2.8,0.051,0.118,0.113,0.629,0.063,2022-23,2022,Modern (19+),True,2.4531,3.39,25.0,3342107.446645903,BENCH
Kennedy Chandler,MEM,20.0,180.34,77.11064,Tennessee,USA,2022.0,2.0,38.0,36,2.2,1.1,1.6,-5.4,0.0289999999999999,0.103,0.15,0.44,0.278,2022-23,2022,Modern (19+),False,2.156,4.09,25.0,3301300.985203279,BENCH
Mfiondu Kabengele,BOS,25.0,208.28,113.398,Florida State,Canada,2019.0,1.0,27.0,4,1.5,2.5,0.0,-6.9,0.132,0.152,0.107,0.381,0.0,2022-23,2022,Modern (19+),True,1.524,3.25,25.0,3285197.116004672,BENCH
Robin Lopez,CLE,35.0,213.36,127.459352,Stanford,USA,2008.0,1.0,15.0,37,3.0,1.4,0.5,-8.7,0.075,0.0969999999999999,0.156,0.675,0.105,2022-23,2022,Modern (19+),False,3.3075000000000006,4.33,25.0,3242482.372108115,BENCH
James Johnson,IND,36.0,200.66,108.86208,Wake Forest,USA,2009.0,1.0,16.0,18,2.8,1.7,0.8,-1.1,0.022,0.173,0.152,0.486,0.135,2022-23,2022,Modern (19+),False,2.5757999999999996,4.55,25.0,3129580.254699997,BENCH
Lester Quinones,GSW,22.0,193.04,94.347136,Memphis,USA,,,,4,2.5,0.8,0.5,14.6,0.071,0.087,0.283,0.654,0.125,2022-23,2022,Modern (19+),False,2.4852,3.41,25.0,3103355.5139951413,BENCH
Taj Gibson,WAS,38.0,205.74,105.233344,Southern California,USA,2009.0,1.0,26.0,49,3.4,1.9,0.7,-1.1,0.068,0.143,0.151,0.585,0.094,2022-23,2022,Modern (19+),False,3.51,5.22,25.0,2939586.8979048855,BENCH
Isaiah Todd,WAS,21.0,205.74,99.336648,,USA,2021.0,2.0,31.0,6,1.5,2.0,0.7,-6.7,0.027,0.152,0.143,0.226,0.087,2022-23,2022,Modern (19+),False,0.9492,3.3899999999999997,25.0,2920052.454705593,BENCH
Ron Harper Jr.,TOR,23.0,195.58,111.13004,Rutgers,USA,,,,9,2.2,0.8,0.4,21.8,0.054,0.093,0.136,0.608,0.108,2022-23,2022,Modern (19+),False,2.0671999999999997,3.04,25.0,2893969.745922103,BENCH
Jaden Springer,PHI,20.0,193.04,91.625584,Tennessee,USA,2021.0,1.0,28.0,16,2.6,0.9,0.5,-2.1,0.063,0.091,0.188,0.545,0.129,2022-23,2022,Modern (19+),False,2.18,3.58,25.0,2889647.317121697,BENCH
Noah Vonleh,BOS,27.0,208.28,116.573144,Indiana,USA,2014.0,1.0,9.0,23,1.1,2.1,0.3,-1.4,0.11,0.174,0.09,0.502,0.051,2022-23,2022,Modern (19+),False,1.7570000000000001,2.7800000000000002,25.0,2866875.0,BENCH
John Butler Jr.,POR,20.0,213.36,86.18248,Florida State,USA,,,,19,2.4,0.9,0.6,-16.1,0.012,0.065,0.102,0.411,0.066,2022-23,2022,Modern (19+),False,1.6028999999999998,3.4499999999999997,25.0,2784715.989963646,BENCH
Scotty Pippen Jr.,LAL,22.0,185.42,77.11064,Vanderbilt,USA,,,,6,2.3,0.7,0.3,-1.5,0.05,0.057,0.231,0.439,0.125,2022-23,2022,Modern (19+),False,1.4486999999999999,2.9999999999999996,25.0,2730224.792371092,BENCH
Ryan Arcidiacono,POR,29.0,190.5,88.45044,Villanova,USA,,,,20,1.3,0.8,1.2,-12.8,0.0,0.09,0.106,0.351,0.195,2022-23,2022,Modern (19+),False,1.1582999999999999,2.6999999999999997,25.0,2729240.680988496,BENCH
Dalen Terry,CHI,20.0,200.66,88.45044,Arizona,USA,2022.0,1.0,18.0,38,2.2,1.0,0.6,3.3,0.0559999999999999,0.1169999999999999,0.173,0.523,0.157,2022-23,2022,Modern (19+),False,1.9874000000000003,3.3200000000000003,25.0,2679784.6628055964,BENCH
Vince Williams Jr.,MEM,22.0,193.04,92.98636,Virginia Commonwealth,USA,2022.0,2.0,47.0,15,2.0,1.0,0.3,-14.8,0.03,0.12,0.176,0.367,0.062,2022-23,2022,Modern (19+),False,1.2110999999999998,2.91,25.0,2648318.04859996,BENCH
Andre Iguodala,GSW,39.0,198.12,97.52228,Arizona,USA,2004.0,1.0,9.0,8,2.1,2.1,2.4,12.0,0.027,0.113,0.089,0.521,0.183,2022-23,2022,Modern (19+),False,3.4386,5.25,25.0,2635307.135783284,BENCH
PJ Dozier,SAC,26.0,198.12,92.98636,South Carolina,USA,,,,16,1.4,0.9,0.6,-12.9,0.012,0.171,0.203,0.3329999999999999,0.196,2022-23,2022,Modern (19+),False,0.9656999999999997,2.4499999999999997,25.0,2513961.2169602606,BENCH
Thanasis Antetokounmpo,MIL,30.0,200.66,99.336648,,Greece,2014.0,2.0,51.0,37,1.4,1.2,0.4,-26.6,0.075,0.139,0.138,0.4579999999999999,0.115,2022-23,2022,Modern (19+),True,1.3739999999999994,2.5199999999999996,25.0,2484398.455913768,BENCH
Devon Dotson,WAS,23.0,185.42,83.91452,Kansas,USA,,,,6,0.5,1.7,1.3,-5.7,0.107,0.085,0.102,0.15,0.211,2022-23,2022,Modern (19+),False,0.525,2.5999999999999996,25.0,2475105.7037491663,BENCH
Matthew Dellavedova,SAC,32.0,190.5,90.7184,,Australia,,,,32,1.5,0.4,1.3,-8.8,0.005,0.054,0.122,0.4429999999999999,0.2789999999999999,2022-23,2022,Modern (19+),True,1.4175999999999997,2.69,25.0,2448101.563826079,BENCH
Greg Brown III,POR,21.0,200.66,93.439952,Texas,USA,2021.0,2.0,43.0,16,1.8,1.2,0.2,-3.4,0.019,0.175,0.17,0.421,0.055,2022-23,2022,Modern (19+),False,1.3472,2.7800000000000002,25.0,2394615.2873396906,BENCH
Cole Swider,LAL,24.0,205.74,99.79024,Syracuse,USA,,,,7,1.3,1.0,0.6,3.3,0.024,0.158,0.089,0.5,0.105,2022-23,2022,Modern (19+),False,1.45,2.42,25.0,2385811.2155997297,BENCH
Ryan Rollins,GSW,20.0,190.5,81.64656,Toledo,USA,2022.0,2.0,44.0,12,1.9,1.0,0.5,-38.1,0.043,0.153,0.26,0.508,0.214,2022-23,2022,Modern (19+),False,1.7272,2.9499999999999997,25.0,2381133.9624326825,BENCH
Donovan Williams,ATL,21.0,198.12,86.18248,UNLV,USA,,,,2,2.0,1.0,0.0,60.0,0.0,0.4,0.385,0.4,0.0,2022-23,2022,Modern (19+),False,1.2000000000000002,2.7,25.0,2325705.4948982606,BENCH
Tony Bradley,CHI,25.0,210.82,112.490816,North Carolina,USA,2017.0,1.0,28.0,12,1.6,0.9,0.1,9.9,0.0289999999999999,0.278,0.174,0.69,0.042,2022-23,2022,Modern (19+),False,1.7939999999999998,2.3,25.0,2324908.72824946,BENCH
Kobi Simmons,CHA,25.0,195.58,81.64656,Arizona,USA,,,,5,1.0,0.8,1.0,-34.9,0.036,0.088,0.119,0.363,0.313,2022-23,2022,Modern (19+),False,1.0164,2.26,25.0,2284475.532975556,BENCH
JD Davison,BOS,20.0,185.42,88.45044,Alabama,USA,2022.0,2.0,53.0,12,1.6,0.8,0.9,-5.8,0.033,0.093,0.157,0.478,0.2339999999999999,2022-23,2022,Modern (19+),False,1.5774000000000001,2.79,25.0,2251987.713622775,BENCH
KZ Okpala,SAC,24.0,203.2,97.52228,Stanford,USA,2019.0,2.0,32.0,35,1.3,1.0,0.4,1.5,0.0279999999999999,0.102,0.081,0.5539999999999999,0.065,2022-23,2022,Modern (19+),False,1.4957999999999996,2.28,25.0,2247789.0791600756,BENCH
Buddy Boeheim,DET,23.0,198.12,92.98636,Syracuse,USA,,,,10,1.6,0.6,0.4,2.7,0.022,0.043,0.131,0.287,0.059,2022-23,2022,Modern (19+),False,0.7462,2.3,25.0,2189516.584085801,BENCH
Trevor Hudgins,HOU,24.0,182.88,81.64656,Northwest Missouri State,USA,,,,5,1.8,0.0,0.6,7.0,0.0,0.0,0.177,0.436,0.176,2022-23,2022,Modern (19+),False,1.0464,2.22,25.0,2188636.734971653,BENCH
Vit Krejci,ATL,23.0,203.2,88.45044,,Czech Republic,2020.0,2.0,37.0,29,1.2,0.9,0.6,-1.8,0.036,0.125,0.108,0.475,0.1369999999999999,2022-23,2022,Modern (19+),True,1.2825,2.25,25.0,2141918.3974752408,BENCH
Frank Jackson,UTA,25.0,190.5,92.98636,Duke,USA,2017.0,2.0,31.0,1,0.0,2.0,1.0,-22.2,0.125,0.3329999999999999,0.25,0.0,0.25,2022-23,2022,Modern (19+),False,0.0,2.0999999999999996,25.0,2122742.7518799417,BENCH
Chima Moneke,SAC,27.0,195.58,101.151016,Cal-Davis,Nigeria,,,,2,1.0,1.0,0.5,-57.2,0.25,0.0,0.25,0.347,0.25,2022-23,2022,Modern (19+),True,0.8674999999999999,2.05,25.0,2114062.4999999995,BENCH
Facundo Campazzo,DAL,32.0,177.8,88.45044,,Argentina,,,,8,1.3,0.3,1.1,11.0,0.0,0.0409999999999999,0.144,0.36,0.3,2022-23,2022,Modern (19+),True,0.972,2.2800000000000002,25.0,2074970.8422020301,BENCH
Jack White,DEN,25.0,200.66,102.0582,Duke,Australia,,,,17,1.2,1.0,0.2,-14.1,0.086,0.177,0.133,0.517,0.093,2022-23,2022,Modern (19+),True,1.2408000000000001,2.04,25.0,2062092.9589690864,BENCH
Kendall Brown,IND,20.0,200.66,92.98636,Baylor,USA,2022.0,2.0,48.0,6,1.5,1.0,0.5,8.2,0.051,0.089,0.093,0.5710000000000001,0.091,2022-23,2022,Modern (19+),False,1.713,2.5500000000000003,25.0,2058268.3404079126,BENCH
Chris Silva,DAL,26.0,203.2,106.140528,South Carolina,Gabon,,,,1,2.0,0.0,0.0,12.5,0.0,0.0,0.25,1.0,0.0,2022-23,2022,Modern (19+),True,2.0,2.0,25.0,2052213.238334907,BENCH
Keon Ellis,SAC,23.0,190.5,79.3786,Alabama,USA,,,,16,1.5,0.5,0.4,-14.3,0.0559999999999999,0.063,0.124,0.629,0.136,2022-23,2022,Modern (19+),False,1.5096,2.13,25.0,2027682.7496098946,BENCH
Stanley Umude,DET,24.0,198.12,95.25432,Arkansas,USA,,,,1,2.0,0.0,0.0,95.0,0.0,0.0,0.5,0.532,0.0,2022-23,2022,Modern (19+),False,1.064,2.0,25.0,1971744.8062807687,BENCH
Dylan Windler,CLE,26.0,200.66,88.904032,Belmont,USA,2019.0,1.0,26.0,3,1.7,0.0,0.3,4.4,0.0,0.0,0.182,0.833,0.2,2022-23,2022,Modern (19+),False,1.666,1.91,25.0,1959863.6426098365,BENCH
Wendell Moore Jr.,MIN,21.0,195.58,97.52228,Duke,USA,2022.0,1.0,26.0,29,1.4,0.6,0.6,-13.5,0.025,0.086,0.139,0.465,0.162,2022-23,2022,Modern (19+),False,1.209,2.2399999999999998,25.0,1929474.188360038,BENCH
Tyrese Martin,ATL,24.0,198.12,97.52228,Connecticut,USA,2022.0,2.0,51.0,16,1.3,0.8,0.1,2.3,0.065,0.109,0.1639999999999999,0.44,0.044,2022-23,2022,Modern (19+),False,0.9680000000000001,1.93,25.0,1902733.7380609417,BENCH
Jordan Schakel,WAS,25.0,198.12,90.7184,San Diego State,USA,,,,2,1.5,0.0,0.5,50.0,0.0,0.0,0.154,0.75,0.1669999999999999,2022-23,2022,Modern (19+),False,1.5,1.85,25.0,1870035.2814180444,BENCH
Sterling Brown,LAL,28.0,195.58,99.336648,Southern Methodist,USA,2017.0,2.0,46.0,4,0.0,2.0,0.5,0.4,0.091,0.152,0.061,0.0,0.077,2022-23,2022,Modern (19+),False,0.0,1.75,25.0,1795686.5835430436,BENCH
Garrett Temple,NOP,37.0,198.12,88.45044,Louisiana State,USA,,,,25,2.0,0.7,0.5,-5.3,0.027,0.069,0.123,0.535,0.1169999999999999,2022-23,2022,Modern (19+),False,1.7120000000000002,2.84,25.0,1776376.6696333752,BENCH
Justin Jackson,BOS,28.0,203.2,99.79024,North Carolina,USA,2017.0,1.0,15.0,23,0.9,0.7,0.4,-28.3,0.017,0.119,0.122,0.359,0.145,2022-23,2022,Modern (19+),False,0.718,1.67,25.0,1713598.0540096473,BENCH
Braxton Key,DET,26.0,203.2,102.0582,Virginia,USA,,,,3,1.3,0.3,0.0,-4.5,0.0,0.067,0.091,1.064,0.0,2022-23,2022,Modern (19+),False,1.7024000000000001,1.51,25.0,1549420.994942855,BENCH
Malcolm Hill,CHI,27.0,198.12,99.79024,Illinois,USA,,,,5,1.0,0.6,0.0,39.1,0.0,0.214,0.1669999999999999,0.625,0.0,2022-23,2022,Modern (19+),False,1.0,1.42,25.0,1464375.0,BENCH
Udonis Haslem,MIA,43.0,200.66,106.59412,Florida,USA,,,,7,3.9,1.6,0.0,-11.8,0.047,0.1009999999999999,0.185,0.433,0.0,2022-23,2022,Modern (19+),False,2.3815,5.02,25.0,1439364.3497836292,BENCH
Joe Wieskamp,TOR,23.0,198.12,92.98636,Iowa,USA,2021.0,2.0,41.0,9,1.0,0.4,0.3,1.0,0.0,0.068,0.115,0.321,0.083,2022-23,2022,Modern (19+),False,0.5457,1.49,25.0,1418425.9609947149,BENCH
Vernon Carey Jr.,UTA,22.0,208.28,122.46984,Duke,USA,2020.0,2.0,32.0,11,0.5,1.0,0.3,-17.3,0.081,0.296,0.147,0.3379999999999999,0.214,2022-23,2022,Modern (19+),False,0.6083999999999998,1.41,25.0,1283205.6524144132,BENCH
Trevor Keels,NYK,19.0,193.04,100.243832,Duke,USA,2022.0,2.0,42.0,3,1.0,0.7,0.0,-94.7,0.0,0.25,0.211,0.375,0.0,2022-23,2022,Modern (19+),False,0.6375,1.49,25.0,1115773.3797785433,BENCH
Marko Simonovic,CHI,23.0,213.36,99.79024,,Montenegro,2020.0,2.0,44.0,7,0.9,0.3,0.0,27.3,0.043,0.059,0.145,0.381,0.0,2022-23,2022,Modern (19+),True,0.4572,1.11,25.0,1056679.7427544522,BENCH
Leandro Bolmaro,UTA,22.0,198.12,90.7184,,Argentina,2020.0,1.0,23.0,14,0.4,0.5,0.5,0.7,0.051,0.04,0.155,0.15,0.121,2022-23,2022,Modern (19+),True,0.21,1.1,25.0,1001082.4238694005,BENCH
Dereon Seabron,NOP,23.0,195.58,81.64656,North Carolina State,USA,,,,5,0.8,0.2,0.0,36.8,0.067,0.0,0.156,0.4,0.0,2022-23,2022,Modern (19+),False,0.4,0.9400000000000001,25.0,894845.908278545,BENCH
Alondes Williams,BKN,24.0,193.04,95.25432,Wake Forest,USA,,,,1,0.0,1.0,0.0,-53.0,0.0,0.25,0.143,0.0,0.0,2022-23,2022,Modern (19+),False,0.0,0.7,25.0,690110.682198269,BENCH
Deonte Burton,SAC,29.0,193.04,108.86208,Iowa State,USA,,,,2,0.0,0.0,0.0,51.8,0.0,0.0,0.133,0.0,0.0,2022-23,2022,Modern (19+),False,0.0,0.0,25.0,500000.0,BENCH
Michael Foster Jr.,PHI,20.0,203.2,113.398,,USA,,,,1,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,2022-23,2022,Modern (19+),False,0.0,0.0,25.0,500000.0,BENCH
